vehicle_id,fleet_id,make,model,model_year,autonomy_level,sensor_vendor,software_version,lidar_enabled,camera_enabled,radar_enabled,vehicle_utilization_rate,last_maintenance_date,maintenance_score
VEH-00972,FLT-0023,Helio,FleetPro,2021,4,Metro Lidar,4.3.0,True,True,True,0.366,2025-09-19,59.6
VEH-00973,FLT-0003,MetroMotion,Sense,2020,3,ClearPath Systems,5.9.9,True,True,True,0.842,2025-10-15,77.59
VEH-00974,FLT-0020,Vector,Sense,2024,5,ClearPath Systems,4.6.8,True,True,True,0.912,2025-12-20,78.27
VEH-00975,FLT-0051,Vector,LX,2020,0,Metro Lidar,5.1.2,False,False,False,0.473,2025-11-12,71.57
VEH-00976,FLT-0068,MetroMotion,FleetPro,2025,0,Synthetic Vision,6.5.18,False,True,True,0.711,2025-08-18,45.54
VEH-00977,FLT-0046,Nova,Sense,2024,4,Northstar Sensors,3.6.17,True,True,True,0.871,2025-08-20,100.0
VEH-00978,FLT-0035,Vector,Auton,2020,1,Northstar Sensors,4.4.9,False,True,True,0.573,2025-10-23,76.5
VEH-00979,FLT-0016,Nova,Sense,2024,4,Metro Lidar,6.8.10,True,True,True,0.622,2025-10-17,87.19
VEH-00980,FLT-0051,Nova,Sense,2019,1,Northstar Sensors,4.5.2,False,True,True,0.251,2025-10-24,74.51
VEH-00981,FLT-0047,MetroMotion,LX,2020,1,ClearPath Systems,4.4.19,False,True,True,0.281,2025-09-06,91.16
VEH-00982,FLT-0029,Nova,LX,2021,0,Metro Lidar,6.6.16,False,True,True,0.631,2025-09-04,60.88
VEH-00983,FLT-0017,Nova,Auton,2022,3,Synthetic Vision,5.4.19,True,True,True,0.435,2025-11-18,92.08
VEH-00984,FLT-0021,Aster,Sense,2023,0,Synthetic Vision,6.0.12,False,True,True,0.737,2025-12-06,87.44
VEH-00985,FLT-0070,Aster,Auton,2020,5,Synthetic Vision,2.1.12,True,True,True,0.285,2025-08-30,66.54
VEH-00986,FLT-0050,Nova,FleetPro,2024,4,Metro Lidar,3.5.6,False,True,True,0.702,2025-09-27,93.16
VEH-00987,FLT-0006,Helio,Urban,2024,4,ClearPath Systems,2.5.3,True,True,True,0.953,2025-12-24,93.5
VEH-00988,FLT-0016,Nova,Urban,2025,3,ClearPath Systems,5.6.2,True,True,True,0.708,2025-11-13,95.45
VEH-00989,FLT-0049,Vector,Auton,2021,5,Northstar Sensors,3.3.6,True,True,True,0.599,2025-11-20,50.06
VEH-00990,FLT-0068,Nova,Urban,2021,0,ClearPath Systems,6.9.6,False,False,True,0.574,2025-07-18,52.47
VEH-00991,FLT-0024,Nova,Auton,2019,3,Northstar Sensors,2.3.12,True,True,True,0.34,2025-07-07,84.99
VEH-00992,FLT-0003,Nova,Sense,2024,5,Metro Lidar,5.6.3,True,True,True,0.802,2025-12-03,87.18
VEH-00993,FLT-0036,Helio,LX,2021,0,Metro Lidar,5.2.3,False,True,True,0.482,2025-12-21,88.14
VEH-00994,FLT-0054,Aster,Sense,2023,0,ClearPath Systems,3.1.9,False,False,False,0.446,2025-10-25,63.67
VEH-00995,FLT-0040,Helio,Urban,2021,4,ClearPath Systems,2.4.11,False,True,True,0.275,2025-12-04,63.35
VEH-00996,FLT-0050,MetroMotion,LX,2021,3,Metro Lidar,2.7.7,False,True,True,0.388,2025-12-26,78.51
VEH-00997,FLT-0008,Vector,LX,2022,2,Metro Lidar,3.4.16,False,True,True,0.783,2025-08-21,53.53
VEH-00998,FLT-0036,Vector,Auton,2023,1,ClearPath Systems,2.1.19,False,True,False,0.627,2025-10-24,88.59
VEH-00999,FLT-0060,Vector,Sense,2019,4,ClearPath Systems,5.5.15,True,True,True,0.704,2025-10-29,88.36
VEH-01000,FLT-0059,Helio,LX,2024,3,Synthetic Vision,6.5.14,True,True,True,0.858,2025-10-17,79.42
VEH-01001,FLT-0064,MetroMotion,Sense,2022,5,ClearPath Systems,6.7.4,True,True,True,0.419,2025-08-03,83.5
VEH-01002,FLT-0040,Aster,Urban,2020,4,Northstar Sensors,6.5.0,True,True,True,0.723,2025-12-09,72.58
VEH-01003,FLT-0060,Aster,Sense,2025,4,Metro Lidar,2.5.12,True,True,True,0.938,2025-12-13,88.53
VEH-01004,FLT-0040,Aster,Sense,2019,5,Northstar Sensors,4.4.3,True,True,True,0.419,2025-08-09,60.45
VEH-01005,FLT-0033,MetroMotion,Auton,2019,2,ClearPath Systems,4.7.2,False,True,True,0.687,2025-11-16,70.68
VEH-01006,FLT-0035,Vector,Auton,2024,2,Metro Lidar,3.8.3,False,True,True,0.778,2025-10-30,85.04
VEH-01007,FLT-0031,MetroMotion,FleetPro,2023,0,Synthetic Vision,3.1.5,False,False,False,0.341,2025-10-16,93.08
VEH-01008,FLT-0032,Nova,FleetPro,2024,5,Northstar Sensors,2.7.5,True,True,True,0.834,2025-07-20,73.62
VEH-01009,FLT-0028,Aster,Auton,2023,1,Metro Lidar,3.3.10,False,True,True,0.801,2025-07-28,54.93
VEH-01010,FLT-0005,Aster,FleetPro,2024,4,Synthetic Vision,5.7.19,True,True,True,0.762,2025-07-26,98.59
VEH-01011,FLT-0041,Helio,Auton,2019,3,Northstar Sensors,5.5.10,True,True,True,0.527,2025-12-11,88.62
VEH-01012,FLT-0046,Nova,Sense,2025,4,Northstar Sensors,4.6.0,True,True,True,0.355,2025-11-25,96.34
VEH-01013,FLT-0027,Aster,FleetPro,2023,5,Metro Lidar,3.5.15,True,True,True,0.528,2025-08-09,52.84
VEH-01014,FLT-0021,Helio,FleetPro,2021,0,Synthetic Vision,5.1.5,False,True,False,0.397,2025-07-25,84.48
VEH-01015,FLT-0064,Vector,Auton,2021,5,Synthetic Vision,2.0.10,True,True,True,0.538,2025-10-05,83.37
VEH-01016,FLT-0040,Helio,FleetPro,2020,5,Metro Lidar,3.0.0,False,True,True,0.466,2025-08-13,73.74
VEH-01017,FLT-0004,Helio,LX,2021,4,ClearPath Systems,2.7.5,True,True,True,0.268,2025-07-15,36.42
VEH-01018,FLT-0057,Nova,FleetPro,2024,0,Metro Lidar,4.0.5,False,True,True,0.424,2025-08-11,58.57
VEH-01019,FLT-0042,MetroMotion,Urban,2022,2,ClearPath Systems,6.3.17,False,True,True,0.384,2025-11-26,87.15
VEH-01020,FLT-0015,Helio,Urban,2021,4,Metro Lidar,5.2.18,True,True,True,0.564,2025-10-16,64.13
VEH-01021,FLT-0069,Nova,FleetPro,2020,4,Synthetic Vision,5.4.15,True,True,True,0.63,2025-10-12,75.59
VEH-01022,FLT-0016,Vector,Sense,2022,4,ClearPath Systems,5.7.5,True,True,True,0.563,2025-12-25,86.39
VEH-01023,FLT-0021,Helio,Auton,2024,1,ClearPath Systems,5.3.17,False,True,False,0.35,2025-09-11,99.54
VEH-01024,FLT-0051,MetroMotion,Auton,2025,2,Northstar Sensors,6.0.11,False,True,True,0.913,2025-10-11,60.89
VEH-01025,FLT-0025,Nova,Sense,2025,1,Metro Lidar,4.6.18,False,True,True,0.569,2025-12-17,92.32
VEH-01026,FLT-0019,Aster,FleetPro,2022,2,ClearPath Systems,2.9.13,False,True,True,0.514,2025-10-04,100.0
VEH-01027,FLT-0062,MetroMotion,LX,2023,3,Synthetic Vision,4.2.19,True,True,True,0.646,2025-10-22,71.12
VEH-01028,FLT-0013,Vector,FleetPro,2021,3,ClearPath Systems,5.9.15,True,True,True,0.527,2025-09-24,89.48
VEH-01029,FLT-0068,Aster,Urban,2024,0,Northstar Sensors,2.0.3,False,True,True,0.628,2025-07-19,58.17
VEH-01030,FLT-0026,Vector,Auton,2022,4,Synthetic Vision,6.7.10,True,True,True,0.273,2025-11-07,71.18
VEH-01031,FLT-0013,Vector,LX,2024,5,Northstar Sensors,5.3.0,True,True,True,0.844,2025-10-13,93.65
VEH-01032,FLT-0009,Helio,Sense,2024,5,Metro Lidar,2.2.0,False,True,True,0.256,2025-10-02,67.84
VEH-01033,FLT-0066,Vector,FleetPro,2025,2,Synthetic Vision,5.0.13,False,True,True,0.736,2025-10-09,93.98
VEH-01034,FLT-0006,Nova,Auton,2020,4,Metro Lidar,3.6.1,True,True,True,0.829,2025-10-19,84.6
VEH-01035,FLT-0021,Helio,Auton,2022,2,ClearPath Systems,6.7.4,False,True,True,0.79,2025-09-26,84.08
VEH-01036,FLT-0075,Helio,LX,2021,2,ClearPath Systems,4.9.9,False,True,True,0.88,2025-10-18,64.4
VEH-01037,FLT-0008,MetroMotion,Auton,2021,2,Synthetic Vision,6.3.5,False,True,True,0.329,2025-12-19,52.04
VEH-01038,FLT-0057,Helio,Sense,2019,1,ClearPath Systems,2.0.9,False,True,True,0.955,2025-11-10,60.62
VEH-01039,FLT-0038,Nova,FleetPro,2019,3,Metro Lidar,4.7.5,True,True,True,0.702,2025-08-02,65.25
VEH-01040,FLT-0016,MetroMotion,Auton,2025,2,Metro Lidar,4.9.9,False,True,True,0.809,2025-10-04,100.0
VEH-01041,FLT-0030,Nova,Urban,2021,4,Synthetic Vision,5.6.2,True,True,True,0.478,2025-10-27,49.74
VEH-01042,FLT-0011,Aster,Sense,2022,2,Northstar Sensors,3.8.8,False,True,True,0.272,2025-08-28,59.44
VEH-01043,FLT-0064,MetroMotion,Urban,2024,5,Northstar Sensors,6.2.17,True,True,True,0.439,2025-12-22,72.6
VEH-01044,FLT-0003,Helio,FleetPro,2025,4,Synthetic Vision,2.5.7,True,True,True,0.408,2025-12-03,76.32
VEH-01045,FLT-0066,Aster,Urban,2020,3,Synthetic Vision,3.9.7,True,True,True,0.591,2025-11-02,86.65
VEH-01046,FLT-0046,Vector,Sense,2021,4,Northstar Sensors,4.4.6,True,True,True,0.949,2025-08-07,100.0
VEH-01047,FLT-0060,Helio,FleetPro,2019,4,ClearPath Systems,4.8.2,True,True,True,0.689,2025-11-29,84.16
VEH-01048,FLT-0049,Nova,Auton,2024,5,Metro Lidar,6.3.2,True,True,True,0.433,2025-07-29,61.26
VEH-01049,FLT-0032,Nova,Sense,2019,4,Northstar Sensors,2.7.0,True,True,True,0.268,2025-10-14,73.16
VEH-01050,FLT-0009,Vector,Sense,2024,4,ClearPath Systems,6.1.12,True,True,True,0.412,2025-10-11,51.23
VEH-01051,FLT-0044,Vector,Sense,2022,0,Northstar Sensors,3.4.1,False,False,False,0.499,2025-10-23,51.26
VEH-01052,FLT-0016,Helio,FleetPro,2019,4,Metro Lidar,5.4.3,True,True,True,0.539,2025-12-08,98.56
VEH-01053,FLT-0070,Aster,Sense,2025,5,Synthetic Vision,3.4.4,True,True,True,0.338,2025-10-18,60.28
VEH-01054,FLT-0058,Nova,LX,2021,0,Synthetic Vision,4.0.5,False,True,True,0.596,2025-11-28,59.22
VEH-01055,FLT-0047,Nova,LX,2022,2,ClearPath Systems,5.0.12,False,True,True,0.949,2025-10-17,79.71
VEH-01056,FLT-0011,MetroMotion,Sense,2024,3,Synthetic Vision,3.7.9,True,True,True,0.458,2025-09-02,66.26
VEH-01057,FLT-0051,Helio,FleetPro,2020,1,Northstar Sensors,3.5.5,False,True,False,0.604,2025-11-14,54.07
VEH-01058,FLT-0044,Helio,FleetPro,2021,1,ClearPath Systems,2.0.15,False,True,True,0.546,2025-08-01,40.28
VEH-01059,FLT-0019,Aster,Auton,2024,2,ClearPath Systems,5.1.8,False,True,True,0.255,2025-12-07,85.67
VEH-01060,FLT-0072,Vector,Auton,2019,1,Metro Lidar,5.1.2,False,True,False,0.487,2025-07-08,89.8
VEH-01061,FLT-0031,Vector,Auton,2025,0,Metro Lidar,2.7.15,False,True,False,0.813,2025-08-12,92.18
VEH-01062,FLT-0062,Helio,LX,2020,4,ClearPath Systems,3.3.4,True,True,True,0.932,2025-08-29,67.84
VEH-01063,FLT-0072,MetroMotion,LX,2024,0,ClearPath Systems,6.3.3,False,True,True,0.693,2025-09-14,86.94
VEH-01064,FLT-0019,Aster,Urban,2023,1,Synthetic Vision,6.7.6,False,True,False,0.633,2025-08-04,94.37
VEH-01065,FLT-0022,Helio,FleetPro,2021,4,Metro Lidar,4.1.14,True,True,True,0.357,2025-08-25,76.63
VEH-01066,FLT-0018,Helio,Auton,2022,1,Metro Lidar,3.8.5,False,True,True,0.904,2025-12-15,100.0
VEH-01067,FLT-0057,Aster,LX,2023,1,Metro Lidar,2.0.8,False,True,True,0.924,2025-11-02,45.26
VEH-01068,FLT-0036,Aster,LX,2020,0,ClearPath Systems,2.1.12,False,True,True,0.306,2025-07-27,85.31
VEH-01069,FLT-0009,Vector,Sense,2019,5,Northstar Sensors,3.1.10,True,True,True,0.913,2025-10-19,60.59
VEH-01070,FLT-0041,Nova,Sense,2025,3,ClearPath Systems,2.2.16,False,True,True,0.58,2025-09-18,66.31
VEH-01071,FLT-0045,MetroMotion,Urban,2025,4,Synthetic Vision,5.2.13,True,True,True,0.656,2025-09-19,98.67
VEH-01072,FLT-0018,MetroMotion,Auton,2024,2,ClearPath Systems,6.7.2,False,True,True,0.776,2025-12-10,97.92
VEH-01073,FLT-0035,Nova,Sense,2025,1,ClearPath Systems,5.5.9,False,True,False,0.286,2025-09-26,70.86
VEH-01074,FLT-0004,MetroMotion,LX,2025,4,ClearPath Systems,2.6.7,True,True,True,0.549,2025-09-03,59.66
VEH-01075,FLT-0001,Helio,Urban,2020,3,Northstar Sensors,6.0.11,True,True,True,0.697,2025-08-02,82.82
VEH-01076,FLT-0001,Nova,Auton,2025,3,Synthetic Vision,5.0.1,True,True,True,0.496,2025-08-13,75.56
VEH-01077,FLT-0020,Aster,Urban,2024,5,Metro Lidar,2.6.11,False,True,True,0.448,2025-09-11,79.99
VEH-01078,FLT-0003,MetroMotion,FleetPro,2019,4,Metro Lidar,2.2.7,True,True,True,0.793,2025-08-26,74.28
VEH-01079,FLT-0017,Vector,LX,2019,4,Synthetic Vision,2.9.10,True,True,True,0.959,2025-09-17,85.61
VEH-01080,FLT-0012,Aster,LX,2024,4,ClearPath Systems,3.4.19,True,True,True,0.59,2025-10-02,64.02
VEH-01081,FLT-0070,Nova,Auton,2020,5,Northstar Sensors,6.0.7,True,True,True,0.643,2025-09-07,71.57
VEH-01082,FLT-0014,Nova,Sense,2021,0,Synthetic Vision,6.8.0,False,True,True,0.72,2025-08-11,93.45
VEH-01083,FLT-0053,Helio,Sense,2021,4,Synthetic Vision,5.4.14,True,True,True,0.709,2025-12-04,55.67
VEH-01084,FLT-0057,Aster,Urban,2023,1,Metro Lidar,4.8.15,False,True,True,0.773,2025-09-19,54.77
VEH-01085,FLT-0035,Aster,LX,2022,3,Northstar Sensors,3.5.8,True,True,True,0.805,2025-11-21,79.78
VEH-01086,FLT-0020,Nova,Sense,2021,5,Metro Lidar,3.4.14,True,True,True,0.573,2025-11-20,87.64
VEH-01087,FLT-0016,Vector,Urban,2022,3,Metro Lidar,3.5.11,True,True,True,0.923,2025-11-25,81.98
VEH-01088,FLT-0032,MetroMotion,Sense,2021,4,ClearPath Systems,2.5.13,True,True,True,0.497,2025-09-25,84.63
VEH-01089,FLT-0027,Helio,Auton,2022,4,Synthetic Vision,2.5.1,True,True,True,0.377,2025-12-02,42.01
VEH-01090,FLT-0031,Nova,Auton,2021,1,Northstar Sensors,2.2.3,False,True,True,0.417,2025-11-29,97.84
VEH-01091,FLT-0067,Vector,FleetPro,2023,2,Northstar Sensors,4.6.19,False,True,True,0.264,2025-12-10,98.06
VEH-01092,FLT-0074,Nova,Auton,2024,2,Synthetic Vision,6.7.12,False,True,True,0.761,2025-10-31,100.0
VEH-01093,FLT-0044,Vector,Auton,2019,0,Synthetic Vision,5.7.19,False,True,True,0.929,2025-11-12,54.8
VEH-01094,FLT-0049,MetroMotion,Auton,2020,5,Metro Lidar,4.5.13,True,True,True,0.305,2025-12-12,47.82
VEH-01095,FLT-0062,MetroMotion,Urban,2022,4,Synthetic Vision,5.6.11,True,True,True,0.661,2025-09-07,65.05
VEH-01096,FLT-0037,Helio,LX,2022,3,Synthetic Vision,2.0.3,True,True,True,0.428,2025-09-14,80.17
VEH-01097,FLT-0038,MetroMotion,Auton,2024,3,Metro Lidar,4.3.6,True,True,True,0.901,2025-11-03,82.53
VEH-01098,FLT-0069,Vector,FleetPro,2025,3,Northstar Sensors,6.5.2,True,True,True,0.829,2025-09-28,77.25
VEH-01099,FLT-0032,Aster,Sense,2022,4,Metro Lidar,3.4.1,True,True,True,0.859,2025-07-19,68.22
VEH-01100,FLT-0020,Nova,LX,2020,5,Metro Lidar,6.9.5,True,True,True,0.674,2025-10-10,87.69
VEH-01101,FLT-0024,Vector,Sense,2022,3,Synthetic Vision,4.1.19,True,True,True,0.697,2025-07-19,74.91
VEH-01102,FLT-0052,Aster,LX,2023,3,ClearPath Systems,3.6.3,True,True,True,0.729,2025-09-26,79.59
VEH-01103,FLT-0043,MetroMotion,Sense,2024,4,Synthetic Vision,6.5.8,True,True,True,0.304,2025-11-13,82.88
VEH-01104,FLT-0054,Aster,Sense,2021,0,ClearPath Systems,3.7.14,False,True,False,0.734,2025-12-17,86.09
VEH-01105,FLT-0049,Nova,Sense,2020,4,Northstar Sensors,6.2.10,True,True,True,0.856,2025-08-04,62.46
VEH-01106,FLT-0016,Vector,Sense,2025,3,Northstar Sensors,5.7.9,True,True,True,0.702,2025-12-09,100.0
VEH-01107,FLT-0017,Nova,LX,2024,3,ClearPath Systems,5.7.10,True,True,True,0.389,2025-09-23,92.69
VEH-01108,FLT-0079,Vector,LX,2022,3,Metro Lidar,4.5.3,True,True,True,0.51,2025-09-25,80.22
VEH-01109,FLT-0020,Vector,Sense,2021,5,Northstar Sensors,3.0.3,False,True,True,0.3,2025-10-11,80.66
VEH-01110,FLT-0074,Aster,LX,2024,2,Synthetic Vision,3.9.17,False,True,True,0.807,2025-08-18,77.83
VEH-01111,FLT-0076,Aster,Urban,2020,3,Metro Lidar,4.6.19,True,True,True,0.414,2025-08-10,45.0
VEH-01112,FLT-0027,Nova,LX,2025,4,Synthetic Vision,5.8.12,True,True,True,0.764,2025-09-11,52.88
VEH-01113,FLT-0071,Vector,LX,2025,4,Metro Lidar,5.4.10,True,True,True,0.392,2025-10-12,65.26
VEH-01114,FLT-0004,Vector,Auton,2021,5,Northstar Sensors,4.6.0,True,True,True,0.552,2025-07-30,50.89
VEH-01115,FLT-0057,MetroMotion,Urban,2023,2,ClearPath Systems,3.7.11,False,True,True,0.843,2025-11-10,48.94
VEH-01116,FLT-0069,Nova,Auton,2025,4,Metro Lidar,3.9.16,True,True,True,0.936,2025-07-27,72.73
VEH-01117,FLT-0045,Aster,FleetPro,2022,3,Northstar Sensors,2.5.4,True,True,True,0.538,2025-08-26,99.64
VEH-01118,FLT-0022,Vector,Auton,2025,3,ClearPath Systems,5.1.18,True,True,True,0.863,2025-12-26,96.08
VEH-01119,FLT-0001,Aster,FleetPro,2019,2,Northstar Sensors,4.7.13,False,True,True,0.64,2025-12-16,89.7
VEH-01120,FLT-0068,Nova,FleetPro,2019,0,Northstar Sensors,3.2.6,False,False,True,0.449,2025-12-15,47.17
VEH-01121,FLT-0026,MetroMotion,Sense,2023,3,Metro Lidar,5.7.8,True,True,True,0.537,2025-09-10,62.04
VEH-01122,FLT-0035,Helio,LX,2023,3,ClearPath Systems,3.2.12,True,True,True,0.256,2025-12-11,93.06
VEH-01123,FLT-0068,Aster,FleetPro,2019,1,ClearPath Systems,3.6.18,False,True,False,0.428,2025-08-08,57.98
VEH-01124,FLT-0060,Helio,Urban,2020,5,ClearPath Systems,5.9.7,False,True,True,0.669,2025-11-26,85.61
VEH-01125,FLT-0035,Nova,Sense,2020,1,Synthetic Vision,3.5.9,False,True,True,0.707,2025-10-20,77.51
VEH-01126,FLT-0004,Nova,Sense,2025,5,Metro Lidar,4.8.12,True,True,True,0.883,2025-12-03,46.85
VEH-01127,FLT-0065,Vector,Sense,2023,1,ClearPath Systems,6.7.1,False,True,False,0.424,2025-09-26,87.27
VEH-01128,FLT-0040,Aster,Sense,2025,4,ClearPath Systems,6.4.1,True,True,True,0.713,2025-09-25,69.58
VEH-01129,FLT-0033,Vector,Urban,2022,2,Synthetic Vision,2.7.7,False,True,True,0.802,2025-09-22,76.59
VEH-01130,FLT-0033,Nova,Sense,2024,2,Synthetic Vision,3.8.8,False,True,True,0.617,2025-11-25,65.68
VEH-01131,FLT-0058,Aster,FleetPro,2019,0,Synthetic Vision,4.2.11,False,True,True,0.418,2025-10-22,43.71
VEH-01132,FLT-0024,Vector,LX,2022,2,Northstar Sensors,3.6.16,False,True,True,0.454,2025-12-23,87.75
VEH-01133,FLT-0015,Nova,LX,2022,3,Synthetic Vision,2.6.1,True,True,True,0.867,2025-08-21,79.12
VEH-01134,FLT-0017,Aster,FleetPro,2021,2,Metro Lidar,5.3.8,False,True,True,0.697,2025-10-21,91.22
VEH-01135,FLT-0028,Nova,LX,2020,2,Northstar Sensors,5.0.11,False,True,True,0.878,2025-10-18,68.69
VEH-01136,FLT-0075,Helio,FleetPro,2023,4,ClearPath Systems,2.3.9,True,True,True,0.602,2025-12-18,69.88
VEH-01137,FLT-0056,Nova,Sense,2020,4,Northstar Sensors,5.7.19,True,True,True,0.256,2025-08-24,50.95
VEH-01138,FLT-0034,Aster,Auton,2022,5,Metro Lidar,4.5.16,True,True,True,0.704,2025-11-19,79.73
VEH-01139,FLT-0046,Vector,Auton,2022,4,ClearPath Systems,3.3.0,True,True,True,0.746,2025-12-20,72.65
VEH-01140,FLT-0061,MetroMotion,LX,2022,4,Northstar Sensors,6.6.4,True,True,True,0.605,2025-09-10,58.85
VEH-01141,FLT-0047,Nova,LX,2021,1,Metro Lidar,5.0.18,False,True,False,0.808,2025-10-13,76.23
VEH-01142,FLT-0075,Nova,Sense,2020,4,Northstar Sensors,5.2.7,True,True,True,0.862,2025-10-25,62.9
VEH-01143,FLT-0023,Vector,Urban,2023,4,Northstar Sensors,6.6.8,True,True,True,0.865,2025-10-27,40.08
VEH-01144,FLT-0046,Helio,LX,2019,5,Metro Lidar,2.5.15,False,True,True,0.887,2025-09-29,88.05
VEH-01145,FLT-0075,MetroMotion,Sense,2025,4,Metro Lidar,4.6.6,True,True,True,0.393,2025-07-18,47.17
VEH-01146,FLT-0072,Helio,FleetPro,2019,0,Synthetic Vision,2.5.19,False,True,True,0.326,2025-08-11,95.83
VEH-01147,FLT-0075,Nova,Urban,2025,4,ClearPath Systems,4.3.7,True,True,True,0.327,2025-09-19,56.96
VEH-01148,FLT-0040,Helio,FleetPro,2022,4,Synthetic Vision,5.0.1,True,True,True,0.722,2025-12-10,70.42
VEH-01149,FLT-0018,MetroMotion,FleetPro,2024,2,Northstar Sensors,5.6.8,False,True,True,0.395,2025-09-30,96.46
VEH-01150,FLT-0010,Aster,Urban,2019,4,ClearPath Systems,5.7.7,True,True,True,0.413,2025-08-25,74.56
VEH-01151,FLT-0025,MetroMotion,Urban,2020,2,Northstar Sensors,5.8.13,False,True,True,0.699,2025-11-14,91.67
VEH-01152,FLT-0078,MetroMotion,Auton,2021,1,Metro Lidar,6.4.6,False,True,True,0.779,2025-08-29,73.79
VEH-01153,FLT-0006,Aster,Urban,2020,4,ClearPath Systems,5.4.11,True,True,True,0.261,2025-12-01,87.32
VEH-01154,FLT-0007,Helio,Sense,2024,1,Northstar Sensors,2.5.17,False,True,False,0.949,2025-08-22,72.69
VEH-01155,FLT-0054,Vector,LX,2022,0,Synthetic Vision,3.8.1,False,False,False,0.258,2025-12-08,76.01
VEH-01156,FLT-0030,Vector,Sense,2024,4,Metro Lidar,5.8.10,True,True,True,0.488,2025-08-06,56.0
VEH-01157,FLT-0040,Helio,Urban,2022,5,Northstar Sensors,3.3.19,True,True,True,0.367,2025-10-09,55.74
VEH-01158,FLT-0029,Aster,Sense,2020,0,Synthetic Vision,4.2.9,False,True,False,0.531,2025-12-20,57.55
VEH-01159,FLT-0023,MetroMotion,Urban,2022,3,Synthetic Vision,2.5.0,True,True,True,0.914,2025-12-19,69.62
VEH-01160,FLT-0080,MetroMotion,Sense,2022,2,ClearPath Systems,4.7.13,False,True,True,0.452,2025-11-27,61.92
VEH-01161,FLT-0006,MetroMotion,Urban,2019,5,Northstar Sensors,2.9.3,True,True,True,0.712,2025-11-28,79.54
VEH-01162,FLT-0025,Vector,Sense,2025,3,Northstar Sensors,5.9.10,True,True,True,0.692,2025-07-15,85.77
VEH-01163,FLT-0026,Vector,LX,2020,4,ClearPath Systems,3.6.7,True,True,True,0.585,2025-09-02,71.04
VEH-01164,FLT-0027,Vector,Auton,2019,4,Synthetic Vision,4.0.12,True,True,True,0.543,2025-12-22,45.91
VEH-01165,FLT-0036,Helio,LX,2025,0,ClearPath Systems,5.7.9,False,True,True,0.827,2025-07-09,86.53
VEH-01166,FLT-0023,Helio,Auton,2019,4,ClearPath Systems,3.9.3,True,True,True,0.623,2025-11-18,56.94
VEH-01167,FLT-0035,Nova,Auton,2022,2,Northstar Sensors,5.7.4,False,True,True,0.374,2025-09-20,85.33
VEH-01168,FLT-0050,Nova,FleetPro,2025,3,Northstar Sensors,5.1.1,True,True,True,0.825,2025-07-12,85.04
VEH-01169,FLT-0072,Helio,LX,2020,1,ClearPath Systems,5.6.15,False,True,False,0.7,2025-12-08,83.78
VEH-01170,FLT-0025,Helio,LX,2025,2,Metro Lidar,6.1.7,False,True,True,0.942,2025-11-16,91.33
VEH-01171,FLT-0034,Vector,Auton,2024,5,Synthetic Vision,2.2.15,True,True,True,0.861,2025-10-30,82.12
VEH-01172,FLT-0028,MetroMotion,Urban,2024,1,ClearPath Systems,4.8.8,False,True,True,0.919,2025-12-25,60.84
VEH-01173,FLT-0024,MetroMotion,Urban,2019,3,Northstar Sensors,4.2.6,True,True,True,0.366,2025-12-11,76.68
VEH-01174,FLT-0024,Aster,Auton,2023,2,Northstar Sensors,3.3.18,False,True,True,0.326,2025-07-26,77.22
VEH-01175,FLT-0052,Nova,FleetPro,2020,5,Northstar Sensors,3.7.8,True,True,True,0.283,2025-08-29,80.26
VEH-01176,FLT-0031,Helio,Urban,2025,1,Northstar Sensors,5.5.4,False,True,False,0.29,2025-07-18,92.33
VEH-01177,FLT-0058,Aster,FleetPro,2024,0,Metro Lidar,3.0.3,False,True,False,0.596,2025-10-28,56.18
VEH-01178,FLT-0034,Vector,Sense,2019,5,Northstar Sensors,2.5.7,True,True,True,0.327,2025-10-22,93.93
VEH-01179,FLT-0067,MetroMotion,Auton,2025,3,Metro Lidar,2.1.8,True,True,True,0.88,2025-09-29,82.22
VEH-01180,FLT-0020,Helio,Sense,2021,4,Northstar Sensors,4.7.9,True,True,True,0.87,2025-11-10,83.9
VEH-01181,FLT-0069,Nova,LX,2021,3,Northstar Sensors,5.0.13,True,True,True,0.423,2025-09-16,91.06
VEH-01182,FLT-0010,Helio,LX,2023,5,ClearPath Systems,2.4.15,True,True,True,0.32,2025-12-26,76.19
VEH-01183,FLT-0080,Aster,Auton,2024,2,Synthetic Vision,6.7.4,False,True,True,0.597,2025-10-14,65.59
VEH-01184,FLT-0009,Aster,FleetPro,2021,4,Northstar Sensors,6.2.1,False,True,True,0.546,2025-10-25,58.03
VEH-01185,FLT-0002,Aster,Sense,2020,2,Synthetic Vision,2.6.10,False,True,True,0.292,2025-12-26,59.53
VEH-01186,FLT-0035,Nova,Sense,2023,3,Synthetic Vision,6.7.14,True,True,True,0.774,2025-08-19,84.97
VEH-01187,FLT-0035,Aster,Urban,2022,1,Synthetic Vision,6.7.8,False,True,False,0.805,2025-10-29,86.39
VEH-01188,FLT-0042,Helio,FleetPro,2025,3,ClearPath Systems,3.0.4,True,True,True,0.473,2025-11-15,93.67
VEH-01189,FLT-0079,Vector,Urban,2024,2,Northstar Sensors,5.9.0,False,True,True,0.947,2025-08-10,74.84
VEH-01190,FLT-0072,MetroMotion,Sense,2020,0,ClearPath Systems,2.8.4,False,True,True,0.844,2025-10-16,93.23
